"X--Kurve 1::[-I(R1:2), cc1 capacitance=0 | I(TK1)]","Y--Kurve 1::[-I(R1:2), cc1 capacitance=0 | I(TK1)]",,"X--Kurve 2::[-I(R1:2), cc1 capacitance=0.00016 | I(TK1)]","Y--Kurve 2::[-I(R1:2), cc1 capacitance=0.00016 | I(TK1)]",,"X--Kurve 3::[-I(R1:2), cc1 capacitance=0.00032 | I(TK1)]","Y--Kurve 3::[-I(R1:2), cc1 capacitance=0.00032 | I(TK1)]",,"X--Kurve 4::[-I(R1:2), cc1 capacitance=0.00048 | I(TK1)]","Y--Kurve 4::[-I(R1:2), cc1 capacitance=0.00048 | I(TK1)]",,"X--Kurve 5::[-I(R1:2), cc1 capacitance=0.0005 | I(TK1)]","Y--Kurve 5::[-I(R1:2), cc1 capacitance=0.0005 | I(TK1)]"
0.00427,0.850852,,0.00427,0.82709,,0.00427,0.821841,,0.00427,0.819315,,0.00427,0.819014
0.00427168,0.851116,,0.00427168,0.829033,,0.00427168,0.823074,,0.00427168,0.820221,,0.00427168,0.819893
0.00427503,0.851477,,0.00427503,0.832634,,0.00427503,0.825453,,0.00427503,0.821992,,0.00427503,0.821613
0.00428174,0.8522,,0.00428174,0.838381,,0.00428174,0.82972,,0.00428174,0.825299,,0.00428174,0.824835
0.00429,0.853092,,0.00429,0.843458,,0.00429,0.834198,,0.00429,0.82898,,0.00429,0.828439
0.00429134,0.854236,,0.00429134,0.844167,,0.00429134,0.83488,,0.00429134,0.829559,,0.00429134,0.829007
0.00429403,0.856528,,0.00429403,0.845642,,0.00429403,0.836274,,0.00429403,0.830743,,0.00429403,0.830169
0.0042994,0.861142,,0.0042994,0.848898,,0.0042994,0.839241,,0.0042994,0.833262,,0.0042994,0.83264
0.00431,0.870366,,0.00431,0.856233,,0.00431,0.845714,,0.00431,0.838774,,0.00431,0.838052
0.00431107,0.871943,,0.00431107,0.857071,,0.00431107,0.846432,,0.00431107,0.839386,,0.00431107,0.838652
0.00431322,0.874911,,0.00431322,0.858815,,0.00431322,0.847911,,0.00431322,0.84064,,0.00431322,0.839883
0.00431752,0.880893,,0.00431752,0.86268,,0.00431752,0.851109,,0.00431752,0.843337,,0.00431752,0.842529
0.00432611,0.893041,,0.00432611,0.871611,,0.00432611,0.85837,,0.00432611,0.849432,,0.00432611,0.848505
0.00433,0.898852,,0.00433,0.876121,,0.00433,0.862021,,0.00433,0.852495,,0.00433,0.851508
0.00433172,0.896471,,0.00433172,0.877804,,0.00433172,0.863507,,0.00433172,0.853778,,0.00433172,0.852769
0.00433515,0.891665,,0.00433515,0.880493,,0.00433515,0.866142,,0.00433515,0.856128,,0.00433515,0.855084
0.00434203,0.882171,,0.00434203,0.882455,,0.00434203,0.869577,,0.00434203,0.859618,,0.00434203,0.858556
0.00435,0.871457,,0.00435,0.880504,,0.00435,0.870947,,0.00435,0.861859,,0.00435,0.860846
0.00435137,0.871219,,0.00435137,0.879879,,0.00435137,0.870957,,0.00435137,0.862079,,0.00435137,0.86108
0.00435412,0.870486,,0.00435412,0.878666,,0.00435412,0.870949,,0.00435412,0.86249,,0.00435412,0.861521
0.00435962,0.869021,,0.00435962,0.87642,,0.00435962,0.870788,,0.00435962,0.863156,,0.00435962,0.862247
0.00437062,0.866104,,0.00437062,0.872455,,0.00437062,0.869976,,0.00437062,0.863929,,0.00437062,0.863145
0.00438,0.863638,,0.00438,0.86946,,0.00438,0.868857,,0.00438,0.864072,,0.00438,0.863397
0.004382,0.859356,,0.004382,0.868501,,0.004382,0.868384,,0.004382,0.863913,,0.004382,0.863266
0.004386,0.850885,,0.004386,0.86596,,0.004386,0.867062,,0.004386,0.863319,,0.004386,0.862737
0.004394,0.834316,,0.004394,0.85786,,0.004394,0.862418,,0.004394,0.860611,,0.004394,0.860203
0.0044,0.822622,,0.0044,0.84987,,0.0044,0.857467,,0.0044,0.857408,,0.0044,0.857162
0.0044016,0.822226,,0.0044016,0.847731,,0.0044016,0.856049,,0.0044016,0.856451,,0.0044016,0.856249
0.0044048,0.821102,,0.0044048,0.843696,,0.0044048,0.85328,,0.0044048,0.854559,,0.0044048,0.85444
0.0044112,0.818861,,0.0044112,0.836882,,0.0044112,0.848126,,0.0044112,0.850896,,0.0044112,0.850929
0.00442,0.8158,,0.00442,0.829553,,0.00442,0.841757,,0.00442,0.846103,,0.00442,0.84631
0.00442128,0.815972,,0.00442128,0.828699,,0.00442128,0.84092,,0.00442128,0.845444,,0.00442128,0.845672
0.00442384,0.816292,,0.00442384,0.827118,,0.00442384,0.839311,,0.00442384,0.844161,,0.00442384,0.84443
0.00442896,0.816932,,0.00442896,0.824632,,0.00442896,0.836456,,0.00442896,0.841802,,0.00442896,0.842139
0.00443408,0.817574,,0.00443408,0.822885,,0.00443408,0.834041,,0.00443408,0.839699,,0.00443408,0.840089
0.00444,0.818317,,0.00444,0.821558,,0.00444,0.831723,,0.00444,0.837559,,0.00444,0.837994
0.00444102,0.817374,,0.00444102,0.821345,,0.00444102,0.831348,,0.00444102,0.837205,,0.00444102,0.837646
0.00444307,0.815492,,0.00444307,0.820844,,0.00444307,0.830568,,0.00444307,0.836474,,0.00444307,0.836929
0.00444717,0.811746,,0.00444717,0.819443,,0.00444717,0.828841,,0.00444717,0.834895,,0.00444717,0.835381
0.00445536,0.804332,,0.00445536,0.815412,,0.00445536,0.824807,,0.00445536,0.831307,,0.00445536,0.831865
0.00446,0.800267,,0.00446,0.812568,,0.00446,0.822227,,0.00446,0.829047,,0.00446,0.82965
0.00446164,0.80033,,0.00446164,0.8116,,0.00446164,0.821325,,0.00446164,0.828248,,0.00446164,0.828866
0.00446492,0.800414,,0.00446492,0.809824,,0.00446492,0.8196,,0.00446492,0.826696,,0.00446492,0.827342
0.00447147,0.800582,,0.00447147,0.80709,,0.00447147,0.816578,,0.00447147,0.823859,,0.00447147,0.824544
0.00448,0.8008,,0.00448,0.804751,,0.00448,0.813383,,0.00448,0.820645,,0.00448,0.821359
0.00448131,0.801634,,0.00448131,0.804551,,0.00448131,0.812993,,0.00448131,0.820219,,0.00448131,0.820934
0.00448393,0.803307,,0.00448393,0.804283,,0.00448393,0.812294,,0.00448393,0.819424,,0.00448393,0.82014
0.00448918,0.806668,,0.00448918,0.804453,,0.00448918,0.811355,,0.00448918,0.81816,,0.00448918,0.818864
0.00449442,0.810068,,0.00449442,0.805399,,0.00449442,0.81097,,0.00449442,0.817302,,0.00449442,0.817979
0.0045,0.813718,,0.0045,0.807057,,0.0045,0.811096,,0.0045,0.816799,,0.0045,0.817435
0.00450105,0.813219,,0.00450105,0.807378,,0.00450105,0.811153,,0.00450105,0.816734,,0.00450105,0.817362
0.00450315,0.812189,,0.00450315,0.807933,,0.00450315,0.811236,,0.00450315,0.816589,,0.00450315,0.817201
0.00450734,0.810134,,0.00450734,0.808573,,0.00450734,0.811228,,0.00450734,0.816206,,0.00450734,0.81679
0.00451573,0.806048,,0.00451573,0.808399,,0.00451573,0.810607,,0.00451573,0.815097,,0.00451573,0.815647
0.00452,0.804007,,0.00452,0.80772,,0.00452,0.810015,,0.00452,0.814373,,0.00452,0.814912
0.00452168,0.80021,,0.00452168,0.807113,,0.00452168,0.809602,,0.00452168,0.81397,,0.00452168,0.81451
0.00452503,0.792695,,0.00452503,0.80539,,0.00452503,0.808495,,0.00452503,0.812972,,0.00452503,0.813521
0.00453174,0.777981,,0.00453174,0.799391,,0.00453174,0.804751,,0.00453174,0.809911,,0.00453174,0.810518
0.00454,0.760726,,0.00454,0.788706,,0.00454,0.797841,,0.00454,0.804455,,0.00454,0.805188
0.00454134,0.761238,,0.00454134,0.786901,,0.00454134,0.796597,,0.00454134,0.803465,,0.00454134,0.80422
0.00454403,0.761501,,0.00454403,0.783546,,0.00454403,0.794204,,0.00454403,0.801537,,0.00454403,0.802334
0.0045494,0.762029,,0.0045494,0.778174,,0.0045494,0.789941,,0.0045494,0.797974,,0.0045494,0.798839
0.00456,0.763073,,0.00456,0.77138,,0.00456,0.783258,,0.00456,0.791968,,0.00456,0.792913
0.00456107,0.763194,,0.00456107,0.770944,,0.00456107,0.782709,,0.00456107,0.791439,,0.00456107,0.792387
0.00456322,0.763433,,0.00456322,0.770131,,0.00456322,0.781648,,0.00456322,0.790403,,0.00456322,0.791359
0.00456752,0.763912,,0.00456752,0.768824,,0.00456752,0.779733,,0.00456752,0.78847,,0.00456752,0.789434
0.00457611,0.764871,,0.00457611,0.767195,,0.00457611,0.776629,,0.00457611,0.785109,,0.00457611,0.786069
0.00458,0.765307,,0.00458,0.766805,,0.00458,0.775509,,0.00458,0.783792,,0.00458,0.784742
0.00458172,0.766434,,0.00458172,0.766775,,0.00458172,0.775118,,0.00458172,0.783287,,0.00458172,0.78423
0.00458515,0.768695,,0.00458515,0.766905,,0.00458515,0.774467,,0.00458515,0.78237,,0.00458515,0.783296
0.00459203,0.773247,,0.00459203,0.768146,,0.00459203,0.77389,,0.00459203,0.781079,,0.00459203,0.781953
0.0046,0.778611,,0.0046,0.770836,,0.0046,0.774275,,0.0046,0.780409,,0.0046,0.781198
0.00460137,0.778392,,0.00460137,0.771344,,0.00460137,0.774418,,0.00460137,0.780361,,0.00460137,0.781135
0.00460412,0.777879,,0.00460412,0.772257,,0.00460412,0.774677,,0.00460412,0.780257,,0.00460412,0.781
0.00460962,0.776856,,0.00460962,0.773544,,0.00460962,0.775038,,0.00460962,0.779992,,0.00460962,0.78068
0.00462,0.774931,,0.00462,0.774549,,0.00462,0.775243,,0.00462,0.779311,,0.00462,0.779913
0.0046211,0.774577,,0.0046211,0.77455,,0.0046211,0.775224,,0.0046211,0.779222,,0.0046211,0.779816
0.0046233,0.773861,,0.0046233,0.774514,,0.0046233,0.775168,,0.0046233,0.779033,,0.0046233,0.779614
0.0046277,0.772432,,0.0046277,0.774231,,0.0046277,0.774948,,0.0046277,0.778597,,0.0046277,0.779154
0.00463649,0.769585,,0.00463649,0.773024,,0.00463649,0.774134,,0.00463649,0.777514,,0.00463649,0.778035
0.00465,0.765253,,0.00465,0.770094,,0.00465,0.772114,,0.00465,0.775384,,0.00465,0.775875
0.00465176,0.767176,,0.00465176,0.769847,,0.00465176,0.771897,,0.00465176,0.775139,,0.00465176,0.775625
0.00465528,0.770998,,0.00465528,0.769719,,0.00465528,0.771649,,0.00465528,0.774778,,0.00465528,0.775251
0.00466231,0.778727,,0.00466231,0.77132,,0.00466231,0.772192,,0.00466231,0.774788,,0.00466231,0.775207
0.00467,0.787397,,0.00467,0.775257,,0.00467,0.774181,,0.00467,0.775829,,0.00467,0.776159
0.00467141,0.78692,,0.00467141,0.776058,,0.00467141,0.774634,,0.00467141,0.776095,,0.00467141,0.776407
0.00467422,0.785773,,0.00467422,0.777472,,0.00467422,0.775467,,0.00467422,0.776587,,0.00467422,0.776865
0.00467985,0.783488,,0.00467985,0.779313,,0.00467985,0.776726,,0.00467985,0.777341,,0.00467985,0.777565
0.00469,0.779397,,0.00469,0.780207,,0.00469,0.777833,,0.00469,0.778009,,0.00469,0.778173
0.00469113,0.779208,,0.00469113,0.780152,,0.00469113,0.777873,,0.00469113,0.778032,,0.00469113,0.778193
0.00469338,0.778787,,0.00469338,0.780023,,0.00469338,0.777937,,0.00469338,0.778069,,0.00469338,0.778222
0.00469788,0.777947,,0.00469788,0.779673,,0.00469788,0.777985,,0.00469788,0.778092,,0.00469788,0.778233
0.00470689,0.776271,,0.00470689,0.778694,,0.00470689,0.7778,,0.00470689,0.777949,,0.00470689,0.778075
0.00471,0.775698,,0.00471,0.778285,,0.00471,0.777658,,0.00471,0.777845,,0.00471,0.777969
0.0047118,0.772024,,0.0047118,0.777745,,0.0047118,0.777404,,0.0047118,0.777667,,0.0047118,0.777794
0.0047154,0.764763,,0.0047154,0.776132,,0.0047154,0.776591,,0.0047154,0.777101,,0.0047154,0.777243
0.00472261,0.750546,,0.00472261,0.770263,,0.00472261,0.773325,,0.00472261,0.774798,,0.00472261,0.775011
0.00473,0.736693,,0.00473,0.76162,,0.00473,0.768081,,0.00473,0.771018,,0.00473,0.771348
0.00473144,0.736467,,0.00473144,0.759854,,0.00473144,0.766931,,0.00473144,0.77017,,0.00473144,0.770525
0.00473432,0.735505,,0.00473432,0.756503,,0.00473432,0.76468,,0.00473432,0.768491,,0.00473432,0.768896
0.00474009,0.733588,,0.00474009,0.750742,,0.00474009,0.760449,,0.00474009,0.765238,,0.00474009,0.765729
0.00475,0.730311,,0.00475,0.742994,,0.00475,0.753899,,0.00475,0.759935,,0.00475,0.760546
0.00475115,0.73123,,0.00475115,0.742324,,0.00475115,0.753235,,0.00475115,0.759368,,0.00475115,0.759991
0.00475346,0.733045,,0.00475346,0.741164,,0.00475346,0.751998,,0.00475346,0.758293,,0.00475346,0.758934
0.00475807,0.736696,,0.00475807,0.739807,,0.00475807,0.750046,,0.00475807,0.75648,,0.00475807,0.757143
0.00476729,0.744079,,0.00476729,0.740033,,0.00476729,0.747964,,0.00476729,0.754081,,0.00476729,0.754738
0.00477,0.746358,,0.00477,0.740719,,0.00477,0.747776,,0.00477,0.753672,,0.00477,0.754315
0.00477184,0.744564,,0.00477184,0.741058,,0.00477184,0.747628,,0.00477184,0.753387,,0.00477184,0.754023
0.00477553,0.740983,,0.00477553,0.741361,,0.00477553,0.747181,,0.00477553,0.752725,,0.00477553,0.753348
0.00478291,0.733899,,0.00478291,0.740091,,0.00478291,0.745464,,0.00478291,0.750874,,0.00478291,0.751495
0.00479,0.727274,,0.00479,0.737114,,0.00479,0.742936,,0.00479,0.74851,,0.00479,0.74915
0.00479148,0.725634,,0.00479148,0.73629,,0.00479148,0.742292,,0.00479148,0.747935,,0.00479148,0.748582
0.00479443,0.722255,,0.00479443,0.734519,,0.00479443,0.740927,,0.00479443,0.74673,,0.00479443,0.747392
0.00480033,0.715567,,0.00480033,0.730339,,0.00480033,0.737767,,0.00480033,0.744003,,0.00480033,0.744707
0.00481,0.704849,,0.00481,0.722203,,0.00481,0.731572,,0.00481,0.738741,,0.00481,0.739534
0.00481118,0.70406,,0.00481118,0.721146,,0.00481118,0.730747,,0.00481118,0.738041,,0.00481118,0.738846
0.00481354,0.70217,,0.00481354,0.719046,,0.00481354,0.729089,,0.00481354,0.73663,,0.00481354,0.737459
0.00481826,0.698414,,0.00481826,0.714918,,0.00481826,0.725735,,0.00481826,0.733753,,0.00481826,0.73463
0.00482771,0.690991,,0.00482771,0.706901,,0.00482771,0.718905,,0.00482771,0.727804,,0.00482771,0.728773
0.00483,0.689301,,0.00483,0.705004,,0.00483,0.71723,,0.00483,0.726327,,0.00483,0.727318
0.00483189,0.688297,,0.00483189,0.7035,,0.00483189,0.715866,,0.00483189,0.725113,,0.00483189,0.72612
0.00483567,0.686285,,0.00483567,0.700582,,0.00483567,0.713172,,0.00483567,0.722699,,0.00483567,0.723737
0.00484322,0.682289,,0.00484322,0.695199,,0.00484322,0.707972,,0.00484322,0.717946,,0.00484322,0.71904
0.00485,0.678764,,0.00485,0.690776,,0.00485,0.703498,,0.00485,0.713766,,0.00485,0.714901
0.00485151,0.677738,,0.00485151,0.68982,,0.00485151,0.702518,,0.00485151,0.71284,,0.00485151,0.713983
0.00485453,0.675656,,0.00485453,0.687895,,0.00485453,0.700552,,0.00485453,0.710982,,0.00485453,0.712141
0.00486058,0.67152,,0.00486058,0.683986,,0.00486058,0.696598,,0.00486058,0.707234,,0.00486058,0.708424
0.00487,0.665169,,0.00487,0.677796,,0.00487,0.690393,,0.00487,0.701325,,0.00487,0.70256
0.00487121,0.664657,,0.00487121,0.677014,,0.00487121,0.689604,,0.00487121,0.700567,,0.00487121,0.701807
0.00487363,0.663517,,0.00487363,0.675475,,0.00487363,0.688038,,0.00487363,0.699059,,0.00487363,0.700309
0.00487846,0.661246,,0.00487846,0.672532,,0.00487846,0.684983,,0.00487846,0.696089,,0.00487846,0.697356
0.00488813,0.656738,,0.00488813,0.667061,,0.00488813,0.679142,,0.00488813,0.690315,,0.00488813,0.691605
0.0049,0.651304,,0.0049,0.66088,,0.0049,0.672388,,0.0049,0.683504,,0.0049,0.684809
0.00490193,0.653524,,0.00490193,0.660203,,0.00490193,0.671479,,0.00490193,0.682525,,0.00490193,0.683827
0.0049058,0.657913,,0.0049058,0.659378,,0.0049058,0.669959,,0.0049058,0.680774,,0.0049058,0.682062
0.00491354,0.666823,,0.00491354,0.660385,,0.00491354,0.668563,,0.00491354,0.678446,,0.00491354,0.679664
0.00492,0.674562,,0.00492,0.663368,,0.00492,0.668895,,0.00492,0.677618,,0.00492,0.678743
0.00492155,0.676731,,0.00492155,0.664369,,0.00492155,0.6692,,0.00492155,0.677595,,0.00492155,0.678692
0.00492464,0.680921,,0.00492464,0.666537,,0.00492464,0.66995,,0.00492464,0.677659,,0.00492464,0.678699
0.00493083,0.68942,,0.00493083,0.671735,,0.00493083,0.672232,,0.00493083,0.678429,,0.00493083,0.679337
0.00494,0.702393,,0.00494,0.681094,,0.00494,0.677307,,0.00494,0.681019,,0.00494,0.681701
0.00494124,0.701342,,0.00494124,0.682327,,0.00494124,0.678061,,0.00494124,0.681449,,0.00494124,0.682101
0.00494371,0.698756,,0.00494371,0.684485,,0.00494371,0.679442,,0.00494371,0.682236,,0.00494371,0.68283
0.00494867,0.693628,,0.00494867,0.687173,,0.00494867,0.681482,,0.00494867,0.683393,,0.00494867,0.683895
0.00495857,0.683541,,0.00495857,0.687754,,0.00495857,0.683113,,0.00495857,0.684219,,0.00495857,0.684614
0.00496,0.682265,,0.00496,0.687404,,0.00496,0.683105,,0.00496,0.684187,,0.00496,0.684573
0.00496198,0.682953,,0.00496198,0.686986,,0.00496198,0.683097,,0.00496198,0.684145,,0.00496198,0.684521
0.00496594,0.684327,,0.00496594,0.686357,,0.00496594,0.683151,,0.00496594,0.684112,,0.00496594,0.684464
0.00497386,0.687086,,0.00497386,0.686133,,0.00497386,0.683631,,0.00497386,0.684318,,0.00497386,0.684619
0.00498,0.689249,,0.00498,0.686696,,0.00498,0.684306,,0.00498,0.684709,,0.00498,0.684966
0.00498158,0.691361,,0.00498158,0.687054,,0.00498158,0.684587,,0.00498158,0.684888,,0.00498158,0.685132
0.00498475,0.695602,,0.00498475,0.688039,,0.00498475,0.685296,,0.00498475,0.685351,,0.00498475,0.685564
0.00499109,0.704203,,0.00499109,0.691417,,0.00499109,0.687534,,0.00499109,0.686877,,0.00499109,0.68701
0.005,0.716662,,0.005,0.698611,,0.005,0.692318,,0.005,0.690276,,0.005,0.690264
